#,role_id,recency,frequency,monetary
4221,20300000066247,2,2,770
4222,20300000067033,19,1,510
4223,20300000067866,43,2,1198
4224,20300000068562,1,2,770
4225,20300000080649,6,1,510
4226,20300000083540,47,1,648
4227,20300000083552,52,1,648
4228,20300000083602,47,1,648
4229,20300000084580,54,1,648
4230,20300000085058,48,1,648
4231,20300000085392,47,1,648
4232,20300000085582,2,2,770
4233,20300000085588,22,1,510
4234,20300000085640,40,1,648
4235,20300000085659,31,1,510
4236,20300000085671,20,1,510
4237,20300000086014,31,1,510
4238,20300000086531,18,1,510
4239,20300000086533,20,1,510
4240,20300000087005,40,1,510
4241,20400000000523,42,1,6
4242,20400000001081,0,11,90
4243,20400000003234,6,1,510
4244,20400000008711,18,1,6
4245,20400000013760,13,5,244
4246,20400000029282,14,1,6
4247,20400000059075,17,1,510
4248,20400000059094,15,1,510
4249,20400000059129,13,1,510
4250,20400000059156,8,1,510
4251,20400000059193,0,1,510
4252,20500000010128,1,9,286
4253,20500000012871,1,2,36
4254,20500000025882,40,1,6
4255,20500000030951,0,2,12
4256,20500000078117,48,1,648
4257,20500000078141,48,1,648
4258,20500000078151,48,1,648
4259,20500000078171,48,1,648
4260,20500000078192,48,1,648
4261,20500000078246,51,1,648
4262,20500000078263,56,1,648
4263,20500000078319,14,1,510
4264,20500000078360,19,1,510
4265,20500000078364,29,1,510
4266,20500000078367,36,1,510
4267,20500000078427,19,1,510
4268,20500000078462,16,1,510
4269,20500000078469,18,1,510
4270,20500000078481,29,1,510
4271,20500000079525,19,1,510
4272,20500000079548,19,1,510
4273,20500000079566,19,1,510
4274,20500000079579,19,1,510
4275,20500000079587,19,1,510
4276,20500000079599,19,1,510
4277,20500000080002,19,1,510
4278,20500000080003,19,1,510
4279,20500000080016,11,1,510
4280,20700000018405,0,16,1150
4281,20700000021838,33,1,6
4282,20700000026893,59,7,2024
4283,20700000054172,29,1,510
4284,20700000056268,1,1,510
4285,20800000003545,9,1,6
4286,20800000008272,14,1,6
4287,20800000013103,28,1,5
4288,20800000041565,7,1,510
4289,20800000041567,7,1,510
4290,20800000041574,9,1,510
4291,20800000041655,4,1,510
4292,20900000007505,60,1,6
4293,21000000002691,8,1,6
4294,21000000006522,40,1,6
4295,21000000009487,8,5,294
4296,21000000012235,19,1,6
4297,21000000027273,51,1,6
4298,21100000002377,0,1,6
4299,21100000002610,37,2,31
4300,21100000002814,0,2,12
4301,21100000004202,0,11,2805
4302,21100000004549,20,1,6
4303,21100000012049,51,1,6
4304,21100000018582,15,1,6
4305,21100000018592,5,5,102
4306,21100000059006,47,1,648
4307,21100000059027,54,1,648
4308,21100000059029,54,1,648
4309,21100000059047,41,1,648
4310,21100000059062,56,1,648
4311,21100000059070,57,1,648
4312,21100000059107,15,1,510
4313,21100000059192,49,1,648
4314,21100000059204,15,1,510
4315,21100000063523,18,1,510
4316,21100000063526,18,1,510
4317,21100000064072,18,1,510
4318,21100000064507,40,1,648
4319,21100000072594,44,1,648
4320,21100000075719,39,1,510
4321,21100000076784,54,1,648
4322,21100000076787,54,1,648
4323,21100000076800,54,1,648
4324,21100000076807,54,1,648
4325,21100000076815,51,1,648
4326,21100000076832,43,1,648
4327,21100000076833,43,1,648
4328,21100000079102,38,1,510
4329,21100000079123,34,1,510
4330,21100000079209,37,1,510
4331,21100000079215,37,1,510
4332,21100000079216,37,1,510
4333,21100000079315,37,1,510
4334,21100000080029,45,1,648
4335,21100000080157,19,1,510
4336,21100000080222,21,1,510
4337,21100000081502,28,1,510
4338,21100000081546,19,1,510
4339,21100000081550,19,1,510
4340,21100000081555,19,1,510
4341,21100000081558,19,1,510
4342,21100000081559,19,1,510
4343,21100000081571,19,1,510
4344,21100000081582,19,1,510
4345,21100000082011,18,1,510
4346,21100000082021,18,1,510
4347,21100000082040,20,1,510
4348,21100000086012,55,1,6
4349,21100000092010,50,1,648
4350,21100000092054,16,1,510
4351,21100000092122,54,1,648
4352,21100000093170,8,1,510
4353,21100000093175,45,1,648
4354,21100000105547,0,2,12
4355,21100000109545,22,1,510
4356,21100000111002,16,1,6
4357,21200000002189,16,1,30
4358,21200000002381,10,3,540
4359,21200000002406,33,1,25
4360,21200000010893,30,1,6
4361,21200000012366,28,1,80
4362,21200000034359,17,3,104
4363,21200000042760,18,7,66
4364,21300000007555,0,9,806
4365,21300000019636,15,7,151
4366,21300000024558,27,1,6
4367,21300000028966,9,1,6
4368,21300000030810,3,1,30
4369,21400000028762,56,1,6
4370,21400000070539,8,1,510
4371,21400000071011,3,1,510
4372,21400000071012,3,1,510
4373,21400000071038,1,1,510
4374,21400000076589,18,1,510
4375,21400000078511,22,1,260
4376,21500000001268,2,13,259
4377,21500000018631,31,1,5
4378,21500000024838,10,1,6
4379,21500000031781,5,13,902
4380,21600000014304,14,6,93
4381,21600000017341,10,1,648
4382,21600000020958,15,1,6
4383,21600000031380,17,1,510
4384,21600000031887,8,1,5
4385,21600000039264,33,4,1078
4386,21600000052498,21,1,5
4387,21600000056420,16,1,5
4388,21600000068334,12,2,265
4389,21600000075093,0,1,510
4390,21600000075726,10,1,648
4391,21600000089274,48,1,328
4392,21600000100177,58,1,648
4393,21600000102515,26,1,25
4394,21700000050060,16,1,510
4395,21700000050512,16,1,510
4396,21700000050798,18,1,510
4397,21800000004213,2,13,3857
4398,21800000015537,5,3,42
4399,21800000019610,0,6,392
4400,21800000060284,10,2,653
4401,21900000003369,19,1,6
4402,21900000020020,7,4,42
4403,21900000042063,8,1,510
4404,21900000042114,18,1,510
4405,21900000042116,17,1,510
4406,21900000042157,4,1,510
4407,21900000042158,2,1,510
4408,21900000042179,0,1,510
4409,21900000042570,19,1,510
4410,21900000074692,20,1,510
4411,21900000074727,10,1,510
4412,21900000074817,12,1,510
4413,22000000009535,0,2,36
4414,22100000021200,18,1,510
4415,22100000039379,14,1,6
4416,24000000002552,43,1,6
4417,24000000004280,0,5,30
4418,24000000004600,4,2,12
4419,24000000006249,1,3,66
4420,24000000012549,0,2,36
4421,24000000054268,5,11,408
4422,24000000057788,2,3,66
4423,24000000070818,54,1,6
4424,24000000072179,5,1,6
4425,24000000076139,10,1,6
4426,24000000081545,1,4,96
4427,24000000082647,0,57,5324
4428,24000000089777,0,63,426
4429,24000000091505,5,7,1636
4430,24000000098512,0,60,568
4431,24000000099307,0,52,13302
4432,24000000100731,10,1,6
4433,24000000103229,12,6,348
4434,24000000107525,0,58,532
4435,24000000117512,1,4,24
4436,24000000121558,8,1,6
4437,24000000124099,55,1,30
4438,24000000124545,51,1,6
4439,24000000124555,27,22,6800
4440,24000000126031,2,31,278
4441,24000000127101,16,5,1302
4442,24000000127156,14,6,1308
4443,24000000127513,9,6,1308
4444,24000000127591,7,6,1308
4445,24000000127641,7,1,648
4446,24100000000743,2,1,6
4447,24100000001682,1,1,30
4448,24100000004946,60,2,12
4449,24100000011520,18,4,24
4450,24100000011650,1,36,2838
4451,24100000017317,5,2,12
4452,24100000021126,4,2,98
4453,24200000006304,31,1,6
4454,24200000008377,0,26,1148
4455,24300000011443,2,90,5914
4456,24300000018142,0,3,42
4457,24300000032633,60,1,6
4458,24300000043040,18,1,12
4459,24400000016024,3,1,30
4460,24400000039897,51,1,6
4461,24400000042308,3,5,54
4462,24400000058408,0,80,23554
4463,24400000072135,0,61,510
4464,24500000000020,3,34,2612
4465,24500000001430,59,1,6
4466,24500000005305,39,2,12
4467,24500000006022,26,4,120
4468,24500000016000,3,3,364
4469,24500000046504,19,5,1318
4470,24700000000579,1,81,8994
4471,24800000055800,14,1,6
4472,24800000073084,26,2,60
4473,24800000090637,5,4,48
4474,25000000001731,0,61,1172
4475,25100000006608,0,55,1722
4476,25300000000124,2,6,36
4477,25300000010240,2,2,12
4478,25300000011050,15,1,6
4479,25300000016860,11,9,1864
4480,25400000020726,30,1,6
4481,25400000024786,4,30,13402
4482,25700000000040,16,3,134
4483,25800000023504,18,1,98
4484,25800000024007,0,30,3858
4485,26100000001243,2,2,36
4486,26100000003423,11,57,1924
4487,26200000000413,1,7,90
4488,26200000002147,2,2,12
4489,26300000002517,13,1,6
4490,26300000003639,7,3,18
4491,26400000000019,4,4,332
4492,26600000000078,0,140,26272
4493,26600000002257,13,1,6
4494,26700000000005,0,113,11576
4495,26700000000893,3,7,42
4496,26800000000325,29,6,84
4497,26900000002147,45,3,42
4498,27000000000037,3,77,13344
4499,27000000000064,0,86,16738
4500,27000000000206,3,86,36248
4501,27000000000430,60,1,6
4502,27000000000707,55,1,98
4503,27000000001313,54,9,140
4504,27000000001549,60,1,6
4505,27000000002356,52,3,18
4506,27000000002359,57,1,6
4507,27000000002408,52,5,54
4508,27000000003516,39,1,6
4509,27100000000045,49,4,24
4510,27100000000111,54,1,6
4511,27100000000222,54,1,6
4512,27100000000396,45,3,42
4513,27100000000439,54,1,6
4514,27100000000470,54,2,104
4515,27100000000563,53,1,98
4516,27100000000578,48,5,362
4517,27100000000771,53,1,6
4518,27100000000881,52,1,6
4519,27100000001148,25,34,708
4520,27100000001286,42,24,3176
4521,27100000001289,51,1,6
4522,27100000001356,51,1,6
4523,27100000002582,40,20,1474
4524,27100000002634,46,1,6
4525,27100000002934,44,1,6
4526,27100000003175,5,3,42
4527,27100000003216,42,1,6
4528,27100000003237,8,3,42
4529,27100000003313,42,1,6
4530,27200000000068,0,45,4496
4531,27200000000077,40,1,6
4532,27200000000237,33,4,30
4533,27200000000272,40,1,6
4534,27200000000274,34,3,66
4535,27200000000733,13,2,128
4536,27200000000778,37,1,6
4537,27200000001560,33,4,128
4538,27200000001683,31,1,6
4539,27200000002012,30,1,6
4540,27200000002363,16,6,176
4541,27200000002497,24,1,6
4542,27300000000018,5,1,6
4543,27300000000064,26,2,12
4544,27300000000099,26,1,6
4545,27300000000138,26,2,36
4546,27300000000141,24,1,6
4547,27300000000293,3,4,24
4548,27300000000455,20,27,7738
4549,27300000000594,25,1,6
4550,27300000001049,14,11,280
4551,27300000001109,17,17,1254
4552,27300000001513,15,5,60
4553,27400000000039,13,6,122
4554,27400000000053,19,1,30
4555,27400000000076,1,2,12
4556,27400000000209,0,18,2572
4557,27400000000263,19,1,6
4558,27400000000361,19,1,6
4559,27400000000670,15,6,666
4560,27400000000762,12,1,6
4561,27400000000823,8,1,6
4562,27400000000909,0,83,21560
4563,27400000000913,15,3,456
4564,27400000000960,15,2,18
4565,27400000001122,0,194,93508
4566,27400000001149,13,4,128
4567,27400000001469,10,3,110
4568,27400000002007,12,1,6
4569,27400000002517,1,1,198
4570,27500000000009,4,3,66
4571,27500000000160,12,1,30
4572,27500000000169,12,1,30
4573,27500000000226,12,1,6
4574,27500000000247,12,1,6
4575,27500000000466,9,3,134
4576,27500000000647,0,96,21206
4577,27500000000695,10,1,6
4578,27500000001021,6,2,18
4579,27500000001031,0,1,6
4580,27500000001058,8,3,116
4581,27500000001117,0,34,5820
4582,27500000001132,9,1,6
4583,27500000001330,8,1,6
4584,27500000001600,1,2,42
4585,27500000001687,5,1,30
4586,27600000000056,5,1,30
4587,27600000000081,0,13,140
4588,27600000000109,0,6,1092
4589,27600000000117,1,4,48
4590,27600000000154,5,1,98
4591,27600000000172,4,1,198
4592,27600000000187,2,5,116
4593,27600000000208,0,28,4388
4594,27600000000427,2,1,98
4595,27600000000549,0,7,170
4596,27600000000578,2,2,18
4597,27600000000598,2,1,6
4598,30900000003303,58,1,6
4599,30900000010107,7,2,104
4600,30900000012268,16,1,510
4601,30900000019117,1,1,30
4602,31000000004261,5,9,272
4603,31000000033644,1,14,1342
4604,31200000042787,1,14,669
4605,31200000043153,11,2,104
4606,31200000047709,2,4,42
4607,31300000004040,35,1,5
4608,31400000027716,0,8,1771
4609,31400000045568,7,1,6
4610,31500000033561,17,1,5
4611,31500000034397,0,1,6
4612,31600000011482,5,7,1201
4613,31600000039229,3,1,6
4614,31800000003562,58,22,7926
4615,31800000022298,14,1,510
4616,31800000051684,10,5,176
4617,31800000167543,4,3,930
4618,31800000174294,28,1,510
4619,31800000186276,5,1,510
4620,31800000217039,4,1,6
4621,31800000220521,18,1,510
4622,31800000220525,18,1,510
4623,31800000232703,44,1,648
4624,31800000236881,38,1,510
4625,31800000236886,21,1,510
4626,31800000236891,38,1,510
4627,31800000236901,39,1,510
4628,31800000236904,51,1,648
4629,31800000236925,50,1,648
4630,31800000236971,20,1,510
4631,31800000236974,16,1,510
4632,31800000236979,20,1,510
4633,31800000237021,13,1,510
4634,31800000237024,11,1,510
4635,31800000237032,20,1,510
4636,31800000237036,33,1,510
4637,31800000237052,34,1,510
4638,31900000029378,6,1,510
4639,31900000062181,2,9,1042
4640,31900000152703,19,2,12
4641,31900000158308,22,1,5
4642,32000000007918,0,9,554
4643,32000000013260,35,1,5
4644,32000000013516,0,1,6
4645,32000000022172,42,3,18
4646,32100000000546,57,2,12
4647,32100000000952,5,7,151
4648,32100000026051,13,3,42
4649,32100000044768,19,3,42
4650,32100000049480,33,26,2508
4651,32100000068325,19,2,18
4652,32200000003081,18,1,6
4653,32200000016535,4,9,242
4654,32200000089651,0,11,162
4655,32200000123023,3,4,1090
4656,32300000231134,13,11,1260
4657,32400000021548,52,2,976
4658,32500000088047,42,1,648
4659,32700000042065,10,1,6
4660,32700000059056,35,1,510
4661,32800000000862,14,5,30
4662,32800000002941,9,1,6
4663,32800000006104,12,1,30
4664,32800000036556,18,3,80
4665,32800000037171,18,1,510
4666,32900000005434,5,2,36
4667,32900000158514,14,2,770
4668,33000000073007,40,1,510
4669,33000000073035,22,1,510
4670,33000000073080,34,1,510
4671,33000000073097,20,1,510
4672,33000000073151,40,1,648
4673,33000000073152,35,1,510
4674,33000000073197,27,1,510
4675,33000000073206,31,1,510
4676,33000000073585,55,1,648
4677,33000000073703,53,1,648
4678,33100000020566,19,1,510
4679,33100000020570,19,1,510
4680,33100000020633,13,1,510
4681,33100000020634,13,1,510
4682,33200000015872,13,1,510
4683,33200000015889,9,1,510
4684,33200000015892,13,1,510
4685,33200000015915,5,1,510
4686,33200000015926,13,1,510
4687,33200000015935,8,1,510
4688,33200000015937,9,1,510
4689,33200000015960,9,1,510
4690,33200000026388,5,6,942
4691,33300000000127,60,1,6
4692,33300000006687,17,1,6
4693,33300000009663,0,1,25
4694,33500000000545,60,1,30
4695,33500000005357,41,1,6
4696,33500000005463,24,2,12
4697,33500000006578,14,1,510
4698,33500000007099,5,2,105
4699,33500000009791,17,3,134
4700,33500000028827,8,1,6
4701,33500000048032,5,1,510
4702,33500000048541,5,1,510
4703,33600000008135,16,1,5
4704,33600000011323,54,1,12
4705,33600000035227,7,3,270
4706,33700000000545,12,6,220
4707,33700000005687,2,10,905
4708,33700000017967,0,12,2097
4709,33700000027943,5,2,1372
4710,33800000000068,16,1,25
4711,33800000012356,1,2,12
4712,33900000000043,1,2,266
4713,33900000006207,2,1,510
4714,33900000014789,0,1,510
4715,33900000014833,1,1,510
4716,33900000014838,0,1,510
4717,34100000024016,15,2,12
4718,34100000033548,60,1,648
4719,34100000034502,54,1,648
4720,34100000034553,49,1,648
4721,34300000001708,1,32,2963
4722,34300000001904,45,1,6
4723,34300000032025,46,1,328
4724,34400000002083,19,1,5
4725,34400000002103,2,2,770
4726,34400000023756,60,1,30
4727,34500000000074,1,34,572
4728,34500000000165,1,33,5494
4729,34500000023029,55,1,648
4730,34500000023528,52,1,648
4731,34500000023542,50,1,648
4732,34500000023559,49,1,648
4733,34500000023594,47,1,648
4734,34500000024022,45,1,648
4735,34500000024045,41,1,648
4736,34500000024049,41,1,648
4737,34500000025089,38,1,6
4738,34500000025980,27,1,510
4739,34500000026768,24,1,510
4740,34500000026770,24,1,510
4741,34500000028001,18,1,510
4742,34500000028147,17,1,510
4743,34500000028538,5,1,510
4744,34600000000019,22,1,160
4745,34600000000022,43,2,60
4746,34600000000652,50,1,6
4747,34800000000033,11,9,368
4748,34800000001387,17,12,201
4749,34800000003965,1,71,1486
4750,34800000007101,46,1,6
4751,34900000000046,0,37,8971
4752,34900000012523,44,1,648
4753,34900000012527,44,1,648
4754,35000000000078,6,14,3231
4755,35000000000580,37,1,510
4756,35000000001601,39,1,510
4757,35000000001615,39,1,510
4758,35000000006206,60,2,12
4759,35000000006386,53,1,648
4760,35000000009043,49,1,648
4761,35100000000139,54,1,648
4762,35100000002617,42,12,892
4763,35100000002810,49,5,78
4764,35100000004994,60,1,6
4765,35100000005179,17,2,908
4766,35100000005328,60,1,6
4767,35100000007778,33,1,510
4768,35100000008558,57,1,6
4769,35100000009008,60,1,648
4770,35100000009011,60,1,648
4771,35100000010176,54,1,648
4772,35100000010916,48,1,648
4773,35100000011232,41,1,648
4774,35200000000014,0,22,2116
4775,35200000000108,13,97,6988
4776,35200000000180,54,1,648
4777,35200000000208,58,1,6
4778,35200000000289,60,1,648
4779,35200000000308,60,1,648
4780,35200000000745,58,1,328
4781,35200000001057,55,1,6
4782,35200000002126,6,21,3972
4783,35200000004570,60,1,30
4784,35200000005759,60,4,792
4785,35200000006689,58,1,6
4786,35200000006898,57,1,6
4787,35200000007037,57,1,6
4788,35200000008553,7,2,36
4789,35200000008594,45,1,648
4790,35200000008597,47,1,648
4791,35200000009504,40,1,648
4792,35200000009508,39,1,510
4793,35200000009532,34,1,510
4794,35200000009544,33,1,510
4795,35200000010035,27,1,510
4796,35200000010508,22,1,510
4797,35200000010536,19,1,510
4798,35200000011001,19,1,510
4799,35200000011053,12,1,510
4800,35200000011078,12,1,510
4801,35200000011509,11,1,510
4802,35200000011524,11,1,510
4803,35200000011530,11,1,510
4804,35200000011543,11,1,510
4805,35200000011551,11,1,510
4806,35200000011558,11,1,510
4807,35200000012006,4,1,510
4808,35200000012011,1,1,6
4809,35200000012012,0,1,510
4810,35300000000012,28,9,584
4811,35300000000013,10,5,54
4812,35300000000039,53,5,208
4813,35300000000043,53,5,468
4814,35300000000053,0,22,4935
4815,35300000000075,54,1,6
4816,35300000000080,53,4,1272
4817,35300000000082,54,2,204
4818,35300000000122,54,1,6
4819,35300000000267,54,1,6
4820,35300000000289,54,1,6
4821,35300000001046,54,2,36
4822,35300000001705,53,1,6
4823,35300000002082,53,6,1438
4824,35300000002983,53,1,6
4825,35300000003375,52,1,6
4826,35300000004096,51,1,98
4827,35300000004126,51,1,6
4828,35300000004804,50,1,6
4829,35300000004895,50,1,6
4830,35300000005062,46,1,6
4831,35300000005066,47,2,12
4832,35300000005264,49,4,332
4833,35300000005428,49,1,6
4834,35300000005945,49,1,6
4835,35300000006445,34,2,12
4836,35300000006462,47,1,6
4837,35300000007066,46,1,648
4838,35300000007086,8,36,7878
4839,35300000007547,44,1,30
4840,35300000007627,45,1,648
4841,35300000007878,44,1,6
4842,35300000007917,43,1,6
4843,35300000010019,33,1,510
4844,35300000010023,33,1,510
4845,35300000010054,28,1,6
4846,35300000010515,20,1,510
4847,35300000011004,19,1,510
4848,35300000011028,17,1,510
4849,35300000011504,11,1,510
4850,35300000011516,8,1,510
4851,35300000011520,8,1,510
4852,35300000011533,7,1,510
4853,35300000011535,6,1,510
4854,35300000012007,2,1,510
4855,35400000000107,40,1,30
4856,35400000000118,39,1,510
4857,35400000000133,40,1,30
4858,35400000000173,40,1,6
4859,35400000000180,4,5,97
4860,35400000000184,40,3,30
4861,35400000000350,18,12,1517
4862,35400000000476,40,1,30
4863,35400000000905,40,1,30
4864,35400000001129,39,2,204
4865,35400000001354,40,1,6
4866,35400000001415,36,3,494
4867,35400000001480,38,1,6
4868,35400000002016,39,1,6
4869,35400000002221,20,12,126
4870,35400000002353,38,1,6
4871,35400000002593,15,13,224
4872,35400000002905,37,1,6
4873,35400000003591,34,7,66
4874,35400000004172,35,1,6
4875,35400000004184,34,1,6
4876,35400000004355,35,1,6
4877,35400000004490,34,1,510
4878,35400000004552,34,1,510
4879,35400000004924,34,1,510
4880,35400000004986,34,1,6
4881,35400000005000,23,9,164
4882,35400000006333,31,1,6
4883,35400000006574,30,1,6
4884,35400000007909,27,3,122
4885,35400000008140,27,1,6
4886,35400000009003,19,1,510
4887,35500000000008,25,2,36
4888,35500000000025,0,12,250
4889,35500000000031,26,1,6
4890,35500000000035,26,1,6
